0 50
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
47 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
48 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
49 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
50 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
51 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
52 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
53 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
54 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
55 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
56 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
57 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
58 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
59 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
60 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
61 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
62 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
63 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
64 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
65 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
66 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
67 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
68 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
69 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
70 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
71 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
72 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
73 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
74 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
75 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
76 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
77 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
78 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
79 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
80 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
81 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
82 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
83 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
84 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
85 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
86 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
87 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
88 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
89 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
90 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
91 50
257 1 0
129 1 0
773 1 0
137 1 0
777 1 0
13 1 0
785 1 0
145 1 0
529 1 0
789 1 0
665 1 0
793 1 0
153 1 0
669 1 0
797 1 0
545 1 0
293 1 0
421 1 0
41 1 0
685 1 0
45 1 0
181 1 0
437 1 0
573 1 0
189 1 0
705 1 0
69 1 0
73 1 0
713 1 0
81 1 0
209 1 0
729 1 0
345 1 0
473 1 0
609 1 0
741 1 0
229 1 0
613 1 0
357 1 0
745 1 0
249 1 0
365 1 0
493 1 0
237 1 0
109 1 0
369 1 0
113 1 0
117 1 0
377 1 0
637 1 0
92 50
257 1 0
129 1 0
773 1 0
